subtopic,website,title,date,author,text,url
sports,www.cnn.gr,Αραούχο στον ΟΠΑΠ: «Θέλω γκολ με τον Παναθηναϊκό»,"

				15:03 Πέμπτη, 12 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Η ΑΕΚ αντιμετωπίζει την Κυριακή, στο ΟΑΚΑ, τον Παναθηναϊκό στην πρεμιέρα των play off της Super League. Ο , ήταν ο σκόρερ στη νίκη με 1-0 στο ντέρμπι της κανονικής περιόδου του πρωταθλήματος.,Ο Αργεντινός επιθετικός, σε αποκλειστική συνέντευξή του στον ΟΠΑΠ, τόνισε για το ντέρμπι της Κυριακής: «Στόχος μου είναι να σκοράρω και να βοηθάω την ομάδα στα σημαντικά παιχνίδια. Μακάρι στο ντέρμπι την Κυριακή να βάλω ένα και, γιατί όχι, δύο γκολ».,Πόσο θα επηρεάσει η διεξαγωγή του ντέρμπι χωρίς φιλάθλους; Ποιος είναι ο στόχος της ΑΕΚ στα play off της Super League και ποιος ο προσωπικός του στόχος; Τι κλίμα συνάντησε στην επιστροφή του στην ομάδα και ποια σχέδια έχει για τη νέα σεζόν;,Δείτε τις απαντήσεις στο βίντεο με τις αποκλειστικές δηλώσεις του ,στον ,	, ",https://www.cnn.gr/news/sports/story/210945/araoyxo-ston-opap-thelo-gkol-me-ton-panathinaiko
sports,www.cnn.gr,Κορωνοϊός: Αναβολή σε Champions και Europa League,"

				13:28 Παρασκευή, 13 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Έτσι, μεταξύ άλλων δεν θα διεξαχθεί την ερχόμενη εβδομάδα, η ρεβάνς του , για τη φάση των «16» του Europa League, καθώς και οι υπόλοιπο αγώνες της φάσης.,Επίσης δεν θα πραγματοποιηθούν τόσο οι επαναληπτικοί των «16» του Champions League που ήταν προγραμματισμένοι για την Τρίτη (Μάντσεστερ Σίτι-Ρεάλ, Γιουβέντους-Λιόν) και την Τετάρτη (Μπαρτσελόνα-Νάπολι, Μπάγερν-Τσέλσι), όσο και οι αγώνες της Youth League που θα διεξάγονταν ,Φυσικά δεν θα γίνουν ούτε και οι κληρώσεις των προημιτελικών Champions και Europa League που επρόκειτο να διεξαχθούν την επόμενη Παρασκευή.,	, ",https://www.cnn.gr/news/sports/story/211078/koronoios-anavoli-se-champions-kai-europa-league
sports,www.cnn.gr,Κορωνοϊός - Γερμανία: Ακυρώνονται ποδοσφαιρικοί αγώνες λόγω πανδημίας,"

				22:00 Παρασκευή, 13 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Η , αντέδρασε στην πανδημία Covid 19 ακυρώνοντας τη 26η αγωνιστική της 1ης και της 2ης Bundesliga.,Την ίδια στιγμή, σε κατάσταση εκτάκτου ανάγκης λόγω κορωνοϊού, κήρυξε την,ο πρωθυπουργός της χώρας, ,Ο ηγέτης της Ισπανίας δήλωσε ότι η κατάσταση έκτακτης ανάγκης , ένα μέτρο που θα του επιτρέψει να «κινητοποιήσει όλους τους πόρους», συμπεριλαμβανομένου του στρατού, για να περιορίσει την απότομη αύξηση των περιπτώσεων κορωνοϊού.,Στο ,, που θα συγκληθεί αύριο, Σάββατο, θα εγκριθεί το σχετικό , με το οποίο η Ισπανία ""θα τεθεί σε κατάσταση έκτακτης ανάγκης για ένα διάστημα 15 ημερών"", είπε ο Σάντσεθ σε ένα σύντομο τηλεοπτικό διάγγελμα που απηύθυνε, την ώρα που η πανδημία έχει στοιχίσει τη ζωή σε 120 ανθρώπους στη χώρα και καταμετρά περισσότερα από 4.200 κρούσματα.,	,""Δυστυχώς, δεν μπορούμε να αποκλείσουμε το ενδεχόμενο την ερχόμενη εβδομάδα,"", επισήμανε ο επικεφαλής της ισπανικής κυβέρνησης.,Η κατάσταση έκτακτης ανάγκης θα επιτρέψει την ,, εξήγησε ο Σάντσεθ.,Όμως, η ""νίκη εξαρτάται από τον καθένα εξ ημών... ο ηρωισμός συνίσταται στο να πλένουμε τα χέρια και να παραμένουμε στα σπίτια μας"", τόνισε ο Ισπανός πρωθυπουργός.",https://www.cnn.gr/news/sports/story/211134/koronoios-germania-akyronontai-podosfairikoi-agones-logo-pandimias
sports,www.cnn.gr,Κορωνοϊός: Αναβολή σε Super League και Euroleague - Το μήνυμα Αυγενάκη,"

				22:39 Παρασκευή, 13 Μαρτίου 2020
				
					
				

			","
								Newsroom				
				, CNN Greece			","Η ανακοίνωση της Superleague:,«Σε αυτές τις κρίσιμες ώρες, σύσσωμη η Super League με υπευθυνότητα τονίζει την αδήριτη ανάγκη να σεβαστούν όλοι ανεξαιρέτως, τις οδηγίες που εκδίδουν οι αρμόδιοι φορείς, το , και ο ,,  για τον περιορισμό της διασποράς του COVID-19.,Ο κάθε ένας από εμάς, ο κάθε πολίτης της Ελλάδας, μπορεί και πρέπει να προτάξει την ατομική ευθύνη, για το συλλογικό καλό.,Ο κάθε ένας από εμάς, ο κάθε πολίτης της Ελλάδας, πρέπει να δώσει τη δική του μάχη , ώστε όλοι μαζί να καταφέρουμε να βγούμε νικητές από αυτή τη δοκιμασία, την πανδημία που πλήττει όλο τον κόσμο».,	,Με τη σειρά του ο , έστειλε το δικό του μήνυμα για τα μέτρα πρόληψης του κορωνοϊού. ,«Η αθλητική οικογένεια σε όλο τον πλανήτη όπως το σύνολο της παγκόσμιας κοινότητας βρίσκεται σε καθεστώς πανδημίας. Η χώρα μας δεν θα μπορούσε να αποτελέσει εξαίρεση όπως είπε και ο πρωθυπουργός μας Κυριάκος Μητσοτάκης, μερικές ημέρες πριν.,Τα δυσκολότερα είναι ακόμα μπροστά μας. Σ’ αυτόν τον αγώνα της κοινωνίας με τον κοροναϊό, , να , σαν ,. Με τη μέγιστη απόδοση της ατομικής ευθύνης του καθενός από εμάς, αλλά και όλων μαζί σαν μια πρωταθλήτρια ομάδα», αναφέρει μεταξύ άλλων στον επίσημο λογαριασμό του στο Twitter ο Υφυπουργός Αθλητισμού., 	,Νωρίτερα, και ο , με δήλωση του ανακοίνωσε το «,» στην , ως τις 11 Απριλίου. ,Με ένα γράμμα του προς τους φίλους της Euroleague ο Ζόρντι Μπερτομέου έδωσε περισσότερες λεπτομέρειες σχετικά με τη διακοπή της διοργάνωσης, τονίζοντας ότι η δράση αναστέλλεται τουλάχιστον μέχρι τις,, αλλά υπάρχει επιθυμία «να ολοκληρωθεί κανονικά η υπέροχη χρονιά».,Παράλληλα, ενημέρωσε πως θα υπάρχει συνεχής ενημέρωση σχετικά με τις εξελίξεις και τις διεργασίες της διοργανώτριας αρχής, ενώ κάλεσε άπαντες να συμμορφώνονται με τα προληπτικά μέτρα που λαμβάνονται για τον περιορισμό της εξάπλωσης του ιού.",https://www.cnn.gr/news/sports/story/211161/podosfairo-anavoli-se-super-league-kai-eurolegue-to-minyma-aygenaki
sports,www.cnn.gr,Κορωνοϊός: Ο Γιάννης Αντετοκούνμπο δίνει 100.000 δολάρια στους εργαζομένους του γηπέδου των Μπακς,"

				23:10 Παρασκευή, 13 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Ο κορονοϊός έχει εξαπλωθεί σε όλο τον πλανήτη και προκαλεί αλυσιδωτές αντιδράσεις σε όλα τα επίπεδα.,Ο αθλητισμός δεν θα μπορούσε να είναι ,, όπου δεκάδες αθλητές έχουν , από τον ιό και αναγκάζονται να μπουν σε ,.,Το ΝΒΑ με το πρώτο κρούσμα ανακοίνωσε αναβολή όλων των αγώνων, με τις επιπτώσεις να είναι μεγάλες σε χιλιάδες ανθρώπους – πέρα από αθλητές, προπονητές και στελέχη ομάδων – που εργάζονται στα γήπεδα και χάνουν χρήματα από το γεγονός ότι ,Έτσι, ο διεθνής Έλληνας σούπερ σταρ των Μπακς, έκανε γνωστό πως θα δώσει 100.000 δολάρια στις , των , στο , της ομάδας του στο , 	",https://www.cnn.gr/news/sports/story/211163/koronoios-o-giannis-antetokoynmpo-dinei-100-000-dolaria-stoys-ergazomenoys-toy-gipedoy-ton-mpaks
sports,www.cnn.gr,Ολυμπιακός - Γουλβς 1-1: Άντεξε με δέκα παίκτες ,"

				00:15 Παρασκευή, 13 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Oι Πειραιώτες προηγήθηκαν με τον , στο 54΄, ωστόσο, οι «λύκοι» έφτασαν στην ισοφάριση στο 67ο λεπτό με το σουτ του , (η μπάλα βρήκε στο πόδι του Μπουχαλάκη, άλλαξε πορεία και ξεγέλασε τον Σα). Η ρεβάνς, εφόσον πραγματοποιηθεί (την ερχόμενη εβδομάδα η UEFA θα αποφασίσει για το αν θα συνεχιστούν οι αγώνες του ,), είναι προγραμματισμένη για τις , στο «Μολινό».,Ο Ολυμπιακός παρά το γεγονός ότι ,, μπήκε στον αγωνιστικό χώρο με μοναδικό σκοπό να επιβάλει τον ρυθμό του.,Από την αρχή περιόρισε τους Άγγλους που είχαν πρωταρχικό στόχο να μην αφήσουν διαδρόμους. Οι Πειραιώτες είχαν την,, αλλά δεν μπορούσαν να δημιουργήσουν ευκαιρία.,Στο 28’ άλλαξαν οι ισορροπίες. Ο , ανέτρεψε τον Ζότα που έβγαινε μόνος του μπροστά στον Σα κι ο διαιτητής έδειξε την ,. Παρά το γεγονός ότι ο Ολυμπιακός έπαιζε με 10 παίκτες ήλεγχε τον ρυθμό και πήγε στα αποδυτήρια με το 0-0.,Στην επανάληψη ο, και ο Ολυμπιακός κατάφερε να ανοίξει το σκορ στο 54’. Ο Καμαρά βρήκε τον , κι αυτός γύρισε στον Ελλάδα Αράμκο που ανενόχλητος έκανε το 1-0. Αυτό το γκολ ξύπνησε τους παίκτες της Γουλβς. Στο 59’ ο Χιμένες βγήκε τετ α τετ με τον Σα, αλλά ο πορτιέρο των Πειραιωτών έδιωξε με το κεφάλι.,Η πίεση των Άγγλων απέδωσε καρπούς στο 67’. Μετά από στημένη φάση ο Νέτο έκανε το αουτ, η μπάλα κόντραρε στον Μπουχαλάκη, άλλαξε πορεία και κατέληξε στα δίχτυα.,Στο 79’ πέρασε στον αγωνιστικό χώρο ο ,, ο οποίος αγωνίστηκε απέναντι στην παλιά του ομαδα.,Στα τελευταία λεπτά ο ρυθμός έπεσε αισθητά και ο Ολυμπιακός έμεινε στο 1-1 με την Γουλβς, ένα αποτέλεσμα που δίνει , (Πέδρο Μαρτίνς): Σα, Τσιμίκας, Σεμέδο, Μπα, Ομάρ, Μπουχαλάκης, Γκιγέρμε, Καμαρά, Μασούρας (34’ Σισέ), Βαλμπουενά ( 84’ Γκασπαρ), Ελ Αραμπί (74’ Φορτουνης)., (Νούνο): Ρουί Πατρίσιο, Σαΐς, Κοαντί, Μπόλι, Βινάγκρε (79’ Ποντένσε), Ντόχερτι, Νέβες, Μουτίνιο (85’ Μουτινιο) , Ζότα, Τραορέ, Χιμένες.",https://www.cnn.gr/news/sports/story/211028/olympiakos-goylvs-1-1-antexe-me-deka-paiktes
sports,www.cnn.gr,Ο κορωνοϊός έβαλε «φρένο» σε Πετρούνια και Ηλιόπουλο στο Μπακού ,"

				23:50 Παρασκευή, 13 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Με μια ανακοίνωση, η ομοσπονδιακή γραμματέας Νουρλάνα Μαματζάτα εξήγησε ότι η απόφαση για την κατάργηση των τελικών του Παγκοσμίου Κυπέλλου, που θα έπρεπε να πραγματοποιηθούν το Σαββατοκύριακο, ελήφθη από την κυβέρνηση του Αζερμπαϊτζάν.,Όπως σημειώνεται, αυτό έγινε «προκειμένου να αποφευχθεί, από το Σάββατο οποιαδήποτε μορφή της μαζικής συσσωμάτωσης στην επικράτειά μας. Αυτό το μέτρο υιοθετείται για να αποφευχθεί η εξάπλωση του κορονοϊού στη χώρα».,Αξίζει να σημειωθεί ότι στους , συμμετείχαν ο, στο , και ο , στους ,, ο οποίος θα κυνηγούσε το δεύτερο διαδοχικό χρυσό μετάλλιό του στην σειρά των προ-Ολυμπιακών τουρνουά.",https://www.cnn.gr/news/sports/story/211169/o-koronoios-evale-freno-se-petroynia-kai-hliopoylo-sto-mpakoy
sports,www.cnn.gr,Κορωνοϊός: Οι αγώνες μπάσκετ στην Τουρκία γίνονται κανονικά και ο Νάναλι μοιράζει... αντισηπτικό,"

				15:27 Κυριακή, 15 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Ο ,της ,, που ήταν εκτός 12αδας για τον αγώνα με την ,, αποφάσισε να στείλει το δικό του μήνυμα ή απλά να βοηθήσει τους συμπαίκτες του ,... ,.,Μάλιστα, το βίντεο όπου ο παίκτης φαίνεται να κάθεται κάτω από τη μπασκέτα και να δίνει αντισηπτικό στους φίλους του, έχει ήδη γίνει ,.,Φυσικά, οι , για αναβολή του πρωταθλήματος στην Τουρκία αυξήθηκαν.,	,Η Τουρκία προς το παρόν έχει ανακοινώσει , του ιού.,Παράλληλα, ο Τούρκος υπουργός Υγείας εξήγγειλε νέα μέτρα, όπως περιορισμό στα , στα ,, μόνο μετά από εργάσιμες ώρες.,Συνέστησε στους Τούρκους πολίτες να μην , και ζήτησε από όσους επιστρέφουν από ξένες χώρες να θέτουν τον εαυτό τους σε αυτοαπομόνωση 14 ημερών μετά την επιστροφή τους.,Επίσης η Τουρκία από τις 17 Απριλίου απαγορεύει τις πτήσεις σε άλλες 9 ευρωπαϊκές χώρες. Από τις 8:00 π.μ. στις 17 Απριλίου θα σταματήσουν οι πτήσεις προς Γερμανία, Γαλλία, Ισπανία, Νορβηγία, Δανία, Βέλγιο, Αυστρία, Σουηδία και Ολλανδία, δήλωσε ο Τούρκος υπουργός Συγκοινωνιών.,Ήδη η Τουρκία, προς Κίνα, Ιράν Νότια Κορέα και Ιταλία μετά την εμφάνιση του κορωνοϊού., , ",https://www.cnn.gr/news/sports/story/211319/koronoios-oi-agones-mpasket-stin-toyrkia-ginontai-kanonika-kai-o-nanali-moirazei-antisiptiko
sports,www.cnn.gr,Ολυμπιακός - Παναθηναϊκός ΟΠΑΠ: Το ντέρμπι των «αιωνίων» σε εικόνες»,"
									Ανανεώθηκε 21:14 Τρίτη, 03 Μαρτίου 2020							","
				Newsroom			",,https://www.cnn.gr/news/sports/gallery/21204/olympiakos-panathinaikos-opap-to-ntermpi-ton-aionion-se-eikones
sports,www.cnn.gr,UEFA: Σχέδιο για τελικό του Champions League στις 27 Iουνίου  ,"

				16:35 Τρίτη, 17 Μαρτίου 2020
				

			","
								","Όπως αναφέρει η «Marca», η ευρωπαϊκή συνομοσπονδία έχει καταρτίσει ένα σχέδιο που ουσιαστικά προβλεπει «καθυστέρηση» περίπου ενός μήνα στην ολοκλήρωση των διασυλλογικών διοργανώσεων. ,Στην UEFA ελπίζουν ότι, αν περί τα μέσα Απριλίου γίνει εφικτή η επανέναρξη των αγώνων, οι δύο μήνες που μεσολαβούν είναι αρκετός χρόνος για να διεξαχθούν κανονικά οι δύο διοργανώσεις, που έχουν διακοπεί στα μισά της φάσης των «16».,Η αλήθεια, όμως, είναι ότι το σενάριο αυτό (της επιστροφής στην αγωνιστική δράση εντός Απριλίου) δείχνει μακρινό, οπότε είναι ανοιχτά όλα τα ενδεχόμενα συντόμευσης του , και του ,. Στο τραπέζει έχουν «πέσει» προτάσεις για , στις πόλεις που πρόκειται να φιλοξενήσουν ,Σύμφωνα με ενημέρωση που παρέχει η πολωνική ομοσπονδία, η γενική οδηγία (που βασίζεται σε αισιόδοξες προβλέψεις σχετικά με την πορεία της πανδημίας) είναι να ολοκληρωθούν τα,, ενώ στο διάστημα αυτό δεν θα ισχύει ο συνήθης διαχωρισμός ημερών για τις διάφορες διοργανώσεις. Δηλαδή ενδέχεται να δούμε,, ακόμη και με συμπίπτουσες ώρες.,Ακόμη, σύμφωνα πάντα με την πολωνική ομοσπονδία, τα, που ήταν προγραμματισμένοι για τα τέλη Μαρτίου, μετατίθενται για τον ,, ενώ θα αναζητηθούν νέες ημερομηνίες για τις διοργανώσεις που επρόκειτο να διεξαχθούν το επόμενο καλοκαίρι (προκρικατικά Μουντιάλ, τελικά Ευρωπαϊκού Πρωταθλήματος γυναικών, τελικά Euro ελπίδων, Nations League). Τέλος, , της νέας σεζόν (2020-21), ιδιαίτερα σε ό,τι αφορά τις προκριματικές φάσεις, ",https://www.cnn.gr/news/sports/story/211611/uefa-sxedio-gia-teliko-toy-champions-league-stis-27-ioynioy
sports,www.cnn.gr,Κορωνοϊός: Θετικός στον ιό ο Κέβιν Ντουράντ ,"

				23:56 Τρίτη, 17 Μαρτίου 2020
				

			","
								Newsroom				
				, CNN Greece			","Νωρίτερα οι Μπρούκλιν Νετς ανακοίνωσαν,Μάλιστα όπως αναφέρει η ενημέρωση των Νετς, οι παίκτες , και βιώνουν ήπια τη νόσο. ,Ο ίδιος ο «KD» μίλησε για το θέμα και φάνηκε ιδιαίτερα ψύχραιμος.,«Όλοι πρέπει να προσέχετε, να φροντίζετε τον εαυτό σας και να μπείτε σε καραντίνα για να προστατέψετε και τους γύρω σας. Θα το ξεπεράσουμε και αυτό», σχολίασε ο Αμερικανός σούπερ σταρ. ,	, ",https://www.cnn.gr/news/sports/story/211669/koronoios-thetikos-ston-io-o-kevin-ntoyrant
sports,www.cnn.gr,Euro 2020: Αναβάλλεται λόγω κορωνοϊού,"

				14:47 Τρίτη, 17 Μαρτίου 2020
				
					
				

			","
								Newsroom				
				, CNN Greece			","To Euro επρόκειτο να λάβει χώρα μεταξύ , φέτος, σε,, η πανδημία του ,, όμως, επέβαλε την αναβολή.,Με την απόφαση αυτή διευκολύνεται η ολοκλήρωση των, που έχουν σταματήσει στο πλαίσιο των μέτρων κατά της διασποράς του ιού.  ,	,Ο στόχος είναι τα εθνικά πρωταθλήματα να έχουν ολοκληρωθεί μέχρι τις ,Να σημειωθεί πως το Nations League της UEFA και Euro U-21 θα λάβουν επίσης, χώρα, το καλοκαίρι του 2021.,Πλέον, απομένει μόνο η , από την ευρωπαϊκή ομοσπονδία, ενώ αυτή την ώρα διεξάγεται η δεύτερη τηλεδιάσκεψη, στην οποία παίρνουν μέρος οι εκπρόσωποι των 55 Ομοσπονδιών.,Σε γενικές γραμμές, ,όπως είχε προβλεφθεί για φέτος. Απομένει βέβαια μία σημαντική λεπτομέρεια: να δώσει το «πράσινο φως» και η ,.",https://www.cnn.gr/news/sports/story/211599/euro-2020-anavalletai-logo-koronoioy
sports,www.cnn.gr,"UEFA: Επίσημη αναβολή του Euro 2020, θα γίνει το 2021 ","

				16:50 Τρίτη, 17 Μαρτίου 2020
				
					
				

			","
								","Η σχετική ανακοίνωση αναφέρει:,«Η UEFΑ σήμερα , που ήταν προγραμματισμένο να διεξαχθεί τον Ιούνιο και τον Ιούλιο αυτής της χρονιάς. Η υγεία όλων όσων εμπλέκονται στο παιχνίδια αποτελεί προτεταιραιότητα όπως επίσης και να αποφύγουμε να βάλουμε οποιαδήποτε αχρείαστη πίεση στις εθνικές ομοσπονδίες. Η μετακίνηση θα βοηθήσει όλα τα εγχώρια πρωταθλήματα που βρίσκονται εν αναμονή λόγω του COVID 19 να ολοκληρωθούν».,Επίσης η UEFA έκανε γνωστό πως όλα τα φιλικά που ήταν προγραμματισμένα αλλά και τα τουρνουά θα μετατεθούν σε άλλες ημερομηνίες.,Αντίθετα στην ανακοίνωση της , για το τι θα γίνει με το , και το",https://www.cnn.gr/news/sports/story/211621/uefa-episimi-anavoli-kai-metathesi-gia-to-2021-to-euro
sports,www.cnn.gr,Πρώτο βήμα για την πρόκριση στον τελικό,"

				12:04 Τετάρτη, 04 Μαρτίου 2020
				
					
				

			","
								Newsroom				
				, CNN Greece			","Στις 18:30, στο ΟΑΚΑ, η ΑΕΚ υποδέχεται τον Άρη και στις 21:30, στην Τούμπα, θα διεξαχθεί το ντέρμπι ανάμεσα στον ΠΑΟΚ και τον Ολυμπιακό.,Το Πάμε Στοίχημα συμπληρώνει εφέτος 20 χρόνια με πολλές στοιχηματικές επιλογές για όλα τα μεγάλα παιχνίδια, για όλες τις διοργανώσεις.,Περισσότερες από 200 επιλογές προσφέρονται πριν από την έναρξη και κατά τη διάρκεια των δύο ημιτελικών του κυπέλλου Ελλάδας, ΑΕΚ-Άρης και ΠΑΟΚ-Ολυμπιακός.,Οι παίκτες του Πάμε Στοίχημα μπορούν να ποντάρουν, μεταξύ άλλων, στο αν θα σημειωθεί γκολ στις καθυστερήσεις του πρώτου ή του δεύτερου ημιχρόνου, τα συνολικά κόρνερ, την ομάδα που θα εκτελέσει το πρώτο και το τελευταίο κόρνερ, την ομάδα που θα εκτελέσει τα περισσότερα κόρνερ, τα σκορ πολλαπλών επιλογών, το λεπτό του πρώτου και του τελευταίου γκολ, τον πρώτο και τον τελευταίο παίκτη που θα σκοράρει, τον σκόρερ οποιουδήποτε γκολ, τη διαφορά νίκης, το στοίχημα χωρίς ισοπαλία, τα μονά/ζυγά γκολ, τη νίκη με μηδέν παθητικό.,Οι παίκτες του Πάμε Στοίχημα στους ημιτελικούς του κυπέλλου Ελλάδας και σε όλα τα παιχνίδια, με την ανανεωμένη εφαρμογή OPAPP, μπορούν να δημιουργούν το δελτίο τους στο κινητό τους, να κάνουν cash-out όπου και αν βρίσκονται και να πληρώνονται σ’ ένα πρακτορείο ΟΠΑΠ.,Επιπλέον έχουν τη δυνατότητα να παρακολουθούν ζωντανά την εξέλιξη των αγώνων μέσω live score και live tracker.",https://www.cnn.gr/news/sports/story/209896/proto-vima-gia-tin-prokrisi-ston-teliko
