subtopic,website,title,date,author,text,url
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Ανησυχία για το Australian Open 2021,"Σάββατο, 25 Απριλίου 2020 20:38",naftemporiki.gr,"Η διοργάνωση μπορεί να απέχει ακόμη αρκετούς μήνες, ωστόσο οι διοργανωτές του Australian Open προετοιμάζονται για ενδεχόμενα «κακά» σενάρια. Κι αυτό γιατί μπορεί να είναι το μοναδικό Grand Slam τουρνουά που διεξήχθη φέτος, πριν ξεκινήσει η λαίλαπα του Covid-19, αλλά δεν είναι καθόλου σίγουρο ότι το επόμενο τουρνουά θα τελεστεί κανονικά, δηλαδή στις αρχές του 2021. Το χειρότερο σενάριο, σύμφωνα με τον διευθυντή της διοργάνωσης Κρεγκ Τίλεϊ, θα ήταν η επανέναρξη το 2022, αν δεν περιοριστεί δραστικά η πανδημία του κορωνοϊού.Ένα άλλο σενάριο για το τουρνουά της Μελβούρνης, εξήγησε ο Τίλεϊ, θα ήταν να πραγματοποιηθεί πίσω από κλειστές πόρτες, ενώ μια τρίτη είναι να διεξαχθεί σε άλλη εποχή του έτους. ",https://www.naftemporiki.gr/story/1593164/anisuxia-gia-to-australian-open-2021
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Πρωταθλήτρια Γαλλίας... και με τη βούλα η Παρί Σεν Ζερμέν,"Πέμπτη, 30 Απριλίου 2020 19:56",naftemporiki.gr,"Πρωταθλήτρια Γαλλίας... και με τη βούλα, για τη σεζόν 2019/2020, είναι από το απόγευμα της Πέμπτης (30/04) η Παρί Σεν Ζερμέν, καθώς η Ένωση Επαγγελματικού Ποδοσφαίρου της χώρας ανακοίνωσε τη λήξη της σεζόν σε Ligue 1 και Ligue 2. Η ομάδα του Παρισιού, η οποία είχε αποκτήσει μεγάλη διαφορά από τους διώκτες της, πήρε τον τίτλο... στα χαρτιά και το «εισιτήριο» για το επόμενοChampions League,όπως και η δεύτερη Μαρσέιγ, αλλά και η τρίτη της κατάταξης, Ρεν. Η αγωνιστική περίοδος 2019-2020 έλαβε επισήμως πρόωρο τέλος στις δύο κορυφαίες ποδοσφαιρικές κατηγορίες, με την Παρί να παίρνει τον έβδομο τίτλο την τελευταία 8ετία, αυτή την φορά χωρίς να ολοκληρωθεί η Ligue 1, εξαιτίας της πανδημίας του κορωνοϊού. Η Μαρσέιγ επιστρέφει στην κορυφαία ευρωπαϊκή διασυλλογική διοργάνωση μετά τη σεζόν 2013-14, ενώ η Ρεν θα πραγματοποιήσει την «παρθενική» της συμμετοχή στην κορυφαία ευρωπαϊκή διασυλλογική διοργάνωση. Η Τουλούζ του Ευθύμη Κουλούρη θα πάρει το δρόμο για τη δεύτερη κατηγορία -δίνοντας έτσι τέρμα στη συμμετοχή της για 17 σερί έτη στα σαλόνια του γαλλικού ποδοσφαίρου- όπως και η Αμιάν, ενώ αντίθετα επιστρέφει στην Ligue 1 η Λοριάν που ανακηρύχθηκε πρωταθλήτρια στην Ligue 2 για την αγωνιστική περίοδο 2019-2020, καθώς και η Λανς. Η απόφαση για το πρόωρο φινάλε της σεζόν προκάλεσε την οργή των ανθρώπων της Τουλούζ, με τον πρόεδρό της, Ολιβιέρ Σαντράν, να δηλώνει: «Δεν μπορούμε να υπερασπιστούμε με τον ιδρώτα μας και μέσα στο γήπεδο, τη δυνατότητα να μείνουμε στην Ligue 1 μέχρι την τελευταία ημέρα. Είμαστε πάρα πολύ δυσαρεστημένοι. Θα ήθελα υπογραμμίσω με θέρμη τη θέση μου: οποιαδήποτε απόφαση για υποβιβασμό που βασίζεται στην προσωρινή κατάταξη μέχρι την 27η και την 28η αγωνιστική θα είναι άδικη και αβάσιμη βάσει νόμου. Κατά συνέπεια, ένας υποβιβασμός θα αποτελούσε απαράδεκτη απόκλιση από τις αρχές της δικαιοσύνης και της αθλητικής ηθικής των οποίων οι LFP και FFF είναι εγγυητές. Οποιαδήποτε μονομερής απόφαση υποβιβασμού θα αποτελούσε κύρωση που δεν προβλέπεται από την ισχύουσα νομοθεσία. Οποιαδήποτε άλλη απόφαση θα προσβληθεί αμέσως ενώπιον των αρμόδιων δικαστηρίων» . Αυτό που δεν έχει διευκρινιστεί ακόμα αφορά τα άλλα δύο εισιτήρια για το Europa League, μετά την Λιλ.. Κι αυτό γιατί ακόμα δεν έχουν ακυρωθεί επίσημα οι δύο τελικοί του Κυπέλλου και του League Cup, Λιόν - Παρί Σεν Ζερμέν και Παρί Σεν Ζερμέν - Σεντ Ετιέν. Αν γίνουν οι τελικοί και η Παρί πάρει το Κύπελλο, τότε στο Europa League θα παίξει η Νις μέσα από τη 5η θέση που έχει στο πρωτάθλημα, σε ισοβαθμία μάλιστα με τη Ρεμς. Αν πάρουν και το League Cup οι «πρωτευουσιάνοι», τότε το τρίτο εισιτήριο θα το πάρει η Ρεμς. Εννοείται πως όποια από της Λιόν και Σεντ Ετιέν επικρατήσει της Παρί, εκτός από το τρόπαιο θα εξασφαλίσει και την ευρωπαϊκή της συμμετοχή. Η πρώτη διακοπή του πρωταθλήματος είχε βρει την Παρί Σεν Ζερμέν στην πρώτη θέση με διαφορά 12 βαθμών από την 2η Μαρσέιγ, μετά από 28 αγωνιστικές (10 απέμεναν για το φινάλε), με την ομάδα του Τόμας Τούχελ να είχε κι ένα ματς λιγότερο.  ",https://www.naftemporiki.gr/story/1594916/protathlitria-gallias-kai-me-ti-boula-i-pari-sen-zermen
ΜΠΑΣΚΕΤ,naftemporiki.gr,Το Ευρωμπάσκετ μετατέθηκε για το 2022,"Πέμπτη, 09 Απριλίου 2020 17:57",naftemporiki.gr,"Η FIBA γνωστοποίησε τις αλλαγές που έκανε στο καλαντάρι της, εξαιτίας της πανδημίας του κορωνοϊού. Σε αυτό το πλαίσιο, το Ευρωμπάσκετ, που επρόκειτο να διεξαχθεί το 2021, μεταφέρθηκε στο 2022, με ενδεικτική ημερομηνία διεξαγωγής τις 1-18 Σεπτεμβρίου, ενώ το AmeriCup προγραμματίστηκε για τις 2-11/9 του 2022. Επίσης. ανακοινώθηκαν οι πιθανές ημερομηνίες των προ-Ολυμπιακών τουρνουά για τη διοργάνωση του Τόκιο, που θα στο διάστημα από τις 22 Ιουνίου έως τις 4 Ιουλίου 2021. Για να ισχύσουν, πάντως, οι ημερομηνίες των προ-ολυμπιακών τουρνουά, θα πρέπει να υπάρξει αποδοχή κι επικύρωση από τη Διεθνή Ολυμπιακή Επιτροπή.",https://www.naftemporiki.gr/story/1588300/to-eurompasket-metatethike-gia-to-2022
MOTORSPORTS,naftemporiki.gr,Παγκόσμιο Ράλι: Νικητής στο Μεξικό ο Οζιέ,"Κυριακή, 15 Μαρτίου 2020 12:52",naftemporiki.gr,"Ο Γάλλος Σεμπαστιάν Οζιέ αναδείχθηκε νικητής στον πρώτο αγώνα του φετινού Παγκόσμιου Πρωταθλήματος Ράλι, στοΜεξικό,οδηγώντας μια Toyota. Ο αγώνας τελείωσε μία ημέρα νωρίτερα λόγω των μεταβαλλόμενων ταξιδιωτικών περιορισμών που προέκυψαν από την πανδημία του κορονοϊού. Στη δεύτερη θέση τερμάτισε ο Εσθονός Οτ Τάνακ (Hyundai) και τρίτος ο Φινλανδός Τέεμου Σούνινεν (M-Sport Ford).  Για τον Οζιέ ήταν η έκτη πρωτιά σε μεξικάνικο έδαφος.  «Μια νίκη είναι πάντοτε μια νίκη, αλλά αυτή είναι ολοκληρωτικά διαφορετική από τις άλλες, διότι η διοργάνωση δεν θα έπρεπε να έχει γίνει. Η προστασία της ανθρώπινης ζωής είναι πολύ πιο σημαντική από κάθε άλλο ενδιαφέρον και αν θέτεις σε κίνδυνο τους οπαδούς, δεν αξίζει τίποτα» , σχολίασε ο Γάλλος.",https://www.naftemporiki.gr/story/1573306/pagkosmio-rali-nikitis-sto-meksiko-o-ozie
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Επιστρέφει στα ρινγκ ο Τάισον,"Σάββατο, 25 Απριλίου 2020 17:25",naftemporiki.gr,"Έτοιμος για την επιστροφή του στα ρινγκ είναι ο 53χρονος Μάικ Τάισον, αλλά όχι για να ξαναγράψει τη μυθική καριέρα του. Ο Αμερικανός πρωταθλητής, σε διαδικτυακή συνομιλία του με έναν φίλο του ράπερ, αποκάλυψε ότι  «θέλω να ξαναβρεθώ σε φόρμα, ώστε να μπορώ να κάνω τρεις ή τέσσερις γύρους για φιλανθρωπικούς και άλλους παρεμφερείς λόγους» .  Προς τούτο έχει ήδη ξεκινήσει προπόνηση σε στατικό ποδήλατο και διάδρομο, ασκήσεις με ελαφριά βάρη, ενώ κάνει και προπόνηση πυγμαχίας.  «Αρχίζω να είμαι σε καλύτερη κατάσταση» , είπε και παραδέχθηκε ότι το να ξαναφορέσει γάντια  «ήταν δύσκολο» , επειδή  «πονάει»  και το σώμα του βρίσκεται σε μια κατάσταση μικρής φθοράς.  Ακόμη κι έτσι, πάντως, επανέλαβε την επιθυμία του να βρεθεί στη φόρμα που θα του επιτρέψει να προσπαθήσει να ανεβεί και πάλι στο ρινγκ, για να  «συγκεντρώσω χρήματα και να βοηθήσω άστεγους και ναρκομανείς, όπως εμένα» .",https://www.naftemporiki.gr/story/1593148/epistrefei-sta-ringk-o-taison
ΜΠΑΣΚΕΤ,naftemporiki.gr,Η οικογένεια Αντετοκούνμπο δώρισε και 10.000 μάσκες στον ΟΠΑΝΔΑ,"Τετάρτη, 08 Απριλίου 2020 17:09",naftemporiki.gr,"Η οικογένεια Αντετοκούνμπο, μετά τις 10.000 μάσκες στο δήμο Ζωγράφου έπραξε το ίδιο δωρίζοντας άλλες 10 χιλιάδες στον Οργανισμού Πολιτισμού, Αθλητισμού και Νεολαίας του Δήμου Αθηναίων (ΟΠΑΝΔΑ). Ο Γιάννης Αντετοκούνμπο, τα αδέλφια του Θανάσης, Κώστας, Άλεξ και η μητέρα τους ζήτησαν να μοιραστεί ένα μέρος αυτών στα Σεπόλια, δηλαδή στη γειτονιά της Αθήνας που μεγάλωσαν. «Ευχαριστούμε την οικογένεια Αντετοκούνμπο γι΄ αυτή την υπέροχη κίνηση σε αυτές τις δύσκολες στιγμές. Οι μάσκες αυτές θα χρησιμοποιηθούν με σκοπό να προστατευθούν οι άνθρωποι που βρίσκονται στην πρώτη γραμμή της μάχης ενάντια στον νέο κορωνοϊό»  δήλωσαν η πρόεδρος του ΟΠΑΝΔΑ, Άννα Ροκόφυλλου και ο αντιπρόεδρος, Γιούρκας Σεϊταρίδης.",https://www.naftemporiki.gr/story/1587906/i-oikogeneia-antetokounmpo-dorise-kai-10000-maskes-ston-opanda
MOTORSPORTS,naftemporiki.gr,Προς το τέλος Μαΐου πηγαίνει η έναρξη της σεζόν στη Formula 1,"Παρασκευή, 13 Μαρτίου 2020 15:56",naftemporiki.gr,"Αρκετά πίσω θα πάρει φέτος η αγωνιστική περίοδος στη Formula 1, εκτός πολύ μεγάλου απρόοπτου. Όπως ανακοινώθηκε σήμερα από τη FIA, ελπίδα όλων είναι να ξεκινήσει το παγκόσμιο πρωτάθλημα του 2020 στην Ευρώπη στα τέλη Μαΐου, αφού με απόφαση της διοργανώτριας αρχής ακυρώθηκαν, το εναρκτήριο γκραν πρι της Μελβούρνης, που ήταν προγραμματισμένο για το σαββατοκύριακο, αλλά και οι επόμενοι τρεις αγώνες (Μπαχρέιν, Βιετνάμ, Κίνα), λόγω της πανδημίας του κορονοϊού. Μία ημερομηνία περί τα τέλη Μαΐου είναι επίσης πιθανό να οδηγήσει σε ακύρωση των διοργανώσεων σε Ολλανδία καιΙσπανία,που  έχουν προγραμματιστεί για τις 3 και 10 Μαΐου, σε Ζάντβορτ και Βαρκελώνη, αντίστοιχα. Ο αγώνας του Μονακό που ακολουθεί, είναι στο πρόγραμμα για τις 24/5.",https://www.naftemporiki.gr/story/1572057/pros-to-telos-maiou-pigainei-i-enarksi-tis-sezon-sti-formula-1
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Ανανέωσε στην Μπάγερν έως το 2023 ο Φλικ,"Πέμπτη, 30 Απριλίου 2020 19:32",naftemporiki.gr,"Προπονητής της Μπάγερν Μονάχου έως το καλοκαίρι του 2023 θα παραμείνει ο Χάνσι Φλικ. Από τις 3 Απριλίου οι Βαυαροί είχαν ανακοινώσει την προσφορική συμφωνία που είχαν με τον Γερμανό τεχνικό και σήμερα «σφραγίστηκε» η ανανέωση της συνεργασίας τους, μέσω και των φωτογραφιών που αναρτήθηκαν στο Instagram του συλλόγου. Ο Φλικ είχε αναλάβει πριν από μερικούς μήνες ως υπηρεσιακός προπονητής στην θέση του Νίκο Κόβατς. Σήμερα, βρέθηκε στα γραφεία των πρωταθλητών Γερμανίας, όπου υπέγραψε το νέο του συμβόλαιο, έχοντας δίπλα του τον Καρλ-Χάιντς Ρουμενίγκε, τον αθλητικό διευθυντή, Χασάν Σαλιχάμιτζιτς και τον πρώην γκολκίπερ και νυν στέλεχος της ομάδας, Όλιβερ Καν.",https://www.naftemporiki.gr/story/1594898/ananeose-stin-mpagern-eos-to-2023-o-flik
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Τηλεδιάσκεψη του πρωθυπουργού για τα βήματα επανεκκίνησης των αθλητικών δραστηριοτήτων,"Σάββατο, 25 Απριλίου 2020 13:11",naftemporiki.gr,"Ο πρωθυπουργός, Κυριάκος Μητσοτάκης, είχε σήμερα σύσκεψη (με τηλεδιάσκεψη) με την ηγεσία του υφυπουργείου Αθλητισμού, με αντικείμενο το σχεδιασμό για την επανεκκίνηση των αθλητικών δραστηριοτήτων, σε επαγγελματικό και ερασιτεχνικό επίπεδο. Στη σύσκεψη συζητήθηκε, μεταξύ άλλων, και η στήριξη του κινήματος του ερασιτεχνικού αθλητισμού. Έτσι, στο πρώτο κύμα άρσης των υφιστάμενων περιορισμών λόγω της πανδημίας του κορωνοϊού θα περιλαμβάνεται και η δυνατότητα ατομικής άθλησης και προπόνησης σε εξωτερικούς χώρους. Στη σύσκεψη συμμετείχαν, ο υπουργός Επικρατείας Γιώργος Γεραπετρίτης, ο υφυπουργός Πολιτισμού και Αθλητισμού Λευτέρης Αυγενάκης, ο γενικός γραμματέας του πρωθυπουργού Γρηγόρης Δημητριάδης και ο γενικός γραμματέας Αθλητισμού Γιώργος Μαυρωτάς.",https://www.naftemporiki.gr/story/1593123/tilediaskepsi-tou-prothupourgou-gia-ta-bimata-epanekkinisis-ton-athlitikon-drastiriotiton
MOTORSPORTS,naftemporiki.gr,Formula 1: Προς διεξαγωγή το Grand Prix της Μελβούρνης,"Δευτέρα, 09 Μαρτίου 2020 12:28",naftemporiki.gr,"Ο εναρκτήριος αγώνας της σεζόν στη Formula 1, στη Μελβούρνη, προχωρά κανονικά στη διεξαγωγή του, δήλωσε ο επικεφαλής της Australian Grand Prix Corporation, Άντριου Γουέστακοτ. Ο φόβος για την εξάπλωση του κοροναϊού έχει ήδη οδηγήσει σε αναβολή του Grand Prix στη Σανγκάη τον Απρίλιο, ενώ οι διοργανωτές του Μπαχρέιν δήλωσαν ότι ο αγώνας θα πραγματοποιηθεί χωρίς θεατές, στις 22 Μαρτίου. Ο Γουέστακοτ δήλωσε ότι δεν υπάρχει ανάλογη προοπτική στην Αυστραλία, ειδικά μετά το γεμάτο από κόσμο στάδιο κρίκετ της Μελβούρνης για τον χθεσινό τελικό T20 στο Παγκόσμιο Κύπελλο Γυναικών. «Όταν κοιτάξεις 86.000 κόσμο στο MCG χθες το βράδυ... πρέπει να δούμε τα πράγματα με λογικό τρόπο και να συνεχίσουμε τη ζωή με τη λήψη των απαραίτητων προφυλάξεων», δήλωσε σε ραδιοφωνικό σταθμό της Αυστραλίας. Οι περισσότερες ομάδες της Formula 1 εδρεύουν στην Αγγλία, όμως Ferrari και Honda AlphaTauri βρίσκονται στηνΙταλία,η οποία πλήττεται έντονα.  «Το ενδιαφέρον είναι για τις μεταφορές των Ιταλών» , πρόσθεσε ο Γουέστακοτ.",https://www.naftemporiki.gr/story/1570220/formula-1-pros-dieksagogi-to-grand-prix-tis-melbournis
ΜΠΑΣΚΕΤ,naftemporiki.gr,Η οικογένεια Αντετοκούνμπο πρόσφερε 10.000 μάσκες στο δήμο Ζωγράφου,"Τετάρτη, 08 Απριλίου 2020 13:27",naftemporiki.gr,"Η οικογένεια Αντετοκούνμπο πρόσφερε 10.000 μάσκες για τους κατοίκους του Ζωγράφου, ως μέτρο προστασίας από τον ιό Covid 19, ανακοίνωσε ο δήμος. Οι μάσκες θα μοιραστούν στους εργαζόμενους του δήμου Ζωγράφου και στις ευπαθείς ομάδες. «H πράξη της οικογένειας, πέρα από την ουσιαστική προσφορά προς τους πολίτες του Ζωγράφου, αποδεικνύει ότι το στενό δέσιμο που έχουν ο Θανάσης, ο Γιάννης, ο Κώστας, και ο Αλέξης, με την πόλη που έμειναν για αρκετά χρόνια αλλά και με την ομάδα του Φιλαθλητικού, όπου έκαναν τα πρώτα μπασκετικά τους βήματα» , ανέφερε η δημοτική αρχή. Για τη σπουδαία προσφορά της οικογένειας Αντετοκούνμπο, ο δήμαρχος Ζωγράφου, Βασίλης Θώδας, δήλωσε:  «Ευχαριστώ μέσα από την καρδιά μου τα αδέρφια Αντετοκούνμπο για τη γενναιόδωρη προσφορά τους, που αποκτά ακόμα μεγαλύτερες διαστάσεις επειδή γίνεται αυτές τις δύσκολες ώρες για ολόκληρο τον πλανήτη. Με την προσφορά τους επιβεβαιώνουν ότι δεν ξεχνούν την πόλη μας κι όπως έχουμε ανακοινώσει, όταν ξεπεραστεί ο εφιάλτης του κορωνοϊού, ο δήμος Ζωγράφου θα τιμήσει ανάλογα τον Γιάννη και τα αδέρφια του» . Στην προσφορά της οικογένειας Αντετοκούνμπο αναφέρθηκε και ο πρόεδρος του Νομικού Προσώπου Πολιτισμού και Αθλητισμού του δήμου, Γιώργος Γιαννακόπουλος. «Θέλω να ευχαριστήσω κι εγώ από καρδιάς την οικογένεια Αντετοκούνμπο που σε αυτή τη δύσκολη στιγμή για τον κόσμο αλλά και την πόλη μας βρίσκονται δίπλα μας. Με μια κίνηση υψηλού συμβολισμού αλλά και ουσίας δείχνουν τον ανθρωπισμό τους και την ευαισθησία τους για τον Δήμο μας καθώς και τον Φιλαθλητικό, την ομάδα που τους ανέδειξε» , υπογράμμισε.  Ο δήμος Ζωγράφου θα αρχίσει άμεσα τη διανομή των μασκών στους κατοίκους της πόλης.",https://www.naftemporiki.gr/story/1587756/i-oikogeneia-antetokounmpo-prosfere-10000-maskes-sto-dimo-zografou
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Ξεκινούν προπονήσεις στη Super League από τις 5 Μαΐου,"Πέμπτη, 30 Απριλίου 2020 18:40",naftemporiki.gr,"Τα στάδια με τα οποία θα «επιστρέψει» σιγά-σιγά ο αθλητισμός στην Ελλάδα ανακοίνωσε το απόγευμα της Πέμπτης (30/04) ο υφυπουργός αθλητισμού, Λευτέρης Αυγενάκης. Η επανεκκίνηση θα διεξαχθεί σε τρία στάδια, τηρώντας τα υγειονομικά πρωτόκολλα, ενώ παράλληλα θα διεξάγεται διαρκής επαναξιολόγησης τη κατάστασης από τους ειδικούς. Η πρώτη εβδομάδα θα είναι πιλοτική και θα περιλαμβάνει μόνο ατομικές προπονήσεις σε ανοιχτούς χώρους, με πιστή εφαρμογή των υγειονομικών πρωτοκόλλων. Επιπλέον, με συγκεκριμένους κανόνες μπορεί να ξεκινήσει η προπόνηση αθλητών στα λεγόμενα χαμηλής επικνδυνότητας αθλήματα (τένις, γκολφ, ποδηλασία δρόμου, ιππασία, σκοποβολή, τοξοβολία, αεραθλητισμός, μηχανοκίνητος αθλητισμός, υποβρύχια δραστηριότητα, ορειβασία-αναρρίχηση). Σε δεύτερο στάδιο θα καταστεί εφικτή η επανέναρξη προπονήσεων στα αθλήματα του υγρου στίβου, στα αθλήματα παραλίας (όπως το μπιτς βόλεϊ) και στο θαλάσσιο σκι), ενώ σε τρίτο στάδιο περνούν τα μαχητικά αθλήματα (πάλη, πυγμαχία, καράτε, ζίου ζίτσου, ταεκβοντό, τζούντο, παγκράτιο, κικ μπόξινγκ). Σε μεταγενέστερο χρόνο θα επιτραπούν οι προπονήσεις των αθλητών ΑμεΑ, σταδιακά και ανάλογα με τη φύση του αθλήματος. Σε ό,τι αφορά το επαγγελματικό ποδόσφαιρο και ειδικά τη Super League, από την Τρίτη 5/5 επιτρέπεται η προπόνηση μικρών γκρουπ παικτών (6-8 ατόμων) σε ανοιχτά γήπεδα, μόνο στους τομείς της φυσικής κατάστασης, της ενδυνάμωσης και της ατομικής τεχνικής. Θα εφαρμοστούν ειδικά πρωτόκολλα, βασισμένα και στη διεθνή εμπειρία άλλων χωρών, και προβλέπεται περιοδικός μοριακός έλεγχος των παικτών, βάσει εκτίμησης κινδύνου. Αν και το πρόγραμμα που παρουσιάστηκε δεν περιλαμβάνει πρόβλεψη για το πότε θα καταστεί εφικτή η επιστροφή στις ομαδικές προπονήσεις, γίνεται λόγος για δυνατότητα επανεκκίνησης των διοργανώσεων στο τρίτο στάδιο, περί τα μέσα Ιουνίου, οπωσδήποτε κεκλεισμένων των θυρών. Για τα υπόλοιπα ομαδικά αθλήματα (μπάσκετ, βόλεϊ, υδατοσφαίριση, χάντμπολ), ο κ. Αυγενάκης ανέφερε ότι η κυβέρνηση θα περιμένει τις αποφάσεις των διοργανωτών για τη συνέχιση ή μη των πρωταθλημάτων και εν συνεχεία θα αποφασίσει για τη δυνατότητα επιστροφής σε ατομικές προπονήσεις, σε μεταγενέστερο πάντως χρόνο. Οι δέκα βασικές αρχές των υγειονομικών πρωτοκόλλων, όπως παρουσιάστηκαν από τον υφυπουργό Αθλητισμού, είναι οι εξής: 1. Τηρούμε κατάλογο για όσους εισέρχονται στην αθλητική εγκατάσταση. Διαμορφώνουμε μία είσοδο. 2. Διεξάγουμε έλεγχο των εισερχομένων στους αθλητικούς χώρους μέσω της συμπλήρωσης ερωτηματολογίου με το πρόσφατο ιστορικό τους. Πέραν των αθλητών, όλοι οι υπόλοιποι φοράνε μάσκες. 3. Κρατάμε απόσταση δύο μέτρων από κάθε άλλο άτομο. Δεν κάνουμε χειραψίες ή εναγκαλισμούς. Αποφεύγουμε να αγγίζουμε το πρόσωπό μας. 4. Χρησιμοποιούμε αποκλειστικά τα δικά μας αθλητικά είδη, τα οποία πλένουμε στο σπίτι μας. 5. Προτιμάμε τη μεταφορά προς και από τον αθλητικό χώρο με το δικό μας μέσο μεταφοράς. 6. Ενημερώνουμε άμεσα σε περίπτωση που έχουμε συμπτώματα πυρετού, βήχα, δύσπνοιας και υπέρμετρης κόπωσης ή έχει κάποιος από την οικογένειά μας. 7. Αν έρθουμε, στη διάρκεια της προπόνησης, σε επαφή με άλλο άτομο, αρχικά πλένουμε τα χέρια μας διεξοδικά ή χρησιμοποιούμε αντισηπτικό και στη συνέχεια ξεπλένουμε το πρόσωπό μας με άφθονο νερό. Όσον αφορά στη χρήση οργάνων, απολυμαίνονται, μετά τη χρήση ανά αθλητή. 8. Χρησιμοποιούμε αποκλειστικά δικά μας μπουκάλια με νερό, κατά προτίμηση εμφιαλωμένο. 9. Τα αποδυτήρια, τα ντους, το κλειστό γυμναστήριο και τα κυλικεία της εγκατάστασης παραμένουν κλειστά. Αποφεύγουμε τις τουαλέτες. 10. Αν τα ρούχα προπόνησης απολυμαίνονται από την ομάδα, τα βάζουμε σε μια υδατοδιαπερατή τσάντα και τα αφήνουμε στη μέριμνα του συλλόγου",https://www.naftemporiki.gr/story/1594877/ksekinoun-proponiseis-sti-super-league-apo-tis-5-maiou
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Συνεχίζονται οι δημοπρασίες αθλητικών ενθυμίων Ολυμπιονικών και πρωταθλητών,"Σάββατο, 25 Απριλίου 2020 12:40",naftemporiki.gr,"Με υπογεγραμμένες την «ασημένια» Ολυμπιακή φόρμα της Βούλας Κοζομπόλη από την απονομή του αργυρού μεταλλίου στο πόλο Γυναικών στους Ολυμπιακούς Αγώνες Αθήνα 2004, τη φανέλα «Νο 21» του Κώστα Κατσουράνη από το Euro2012 στην Πολωνία και την εμφάνιση «Νο 8» του Ντανίλο Γκαλινάρι με τους Λος Άντζελες Κλίπερς στο ΝΒΑ, συνεχίζονται οι δημοπρασίες προσωπικών ενθυμίων Ολυμπιονικών και Πρωταθλητών, στο πλαίσιο του προγράμματος «Ζήσε Αθλητικά». Τα έσοδα από τις δημοπρασίες των ενθυμημάτων, οι οποίες διενεργούνται για κάθε ένα απ’ αυτά επί μία εβδομάδα στον ιστότοπο https://www.charityidols.com/el, έχουν ήδη ανέλθει στα 24.370 ευρώ και, ως γνωστόν, κατατίθενται στον ειδικό λογαριασμό του Ινστιτούτου Φαρμακευτικής Έρευνας και Τεχνολογίας, στηνΤράπεζα Πειραιώς,  για ενίσχυση του αγώνα της χώρας ενάντια στον κορωνοϊό. Τα έως τώρα 24.370 ευρώ έχουν προέλθει από την εθνική φανέλα του Νίκου Γκάλη, τα γάντια του Μιχάλη Ζαμπίδη, τη ρακέτα του Στέφανου Τσιτσιπά, την εμφάνιση της Μαρίας Σάκκαρη και τη φανέλα του Ντίνο Ράτζα με την Γιουγκοπλάστικα.  Εν τω μεταξύ, δημοπρατούνται ήδη: Η εμφάνιση με την οποία ο Λευτέρης Πετρούνιας κατάκτησε το χρυσό μετάλλιο στους κρίκους στα Παγκόσμια Κύπελλα γυμναστικής στη Μελβούρνη και στο Μπακού προ μηνών και «αγκάλιασε» την πρόκριση για τους Ολυμπιακούς Αγώνες. Η φανέλα «Νο 17» του Φάνη Γκέκα από το Μουντιάλ στη Βραζιλία το 2014, που βρισκόταν στο Μουσείο της Εθνικής Ποδοσφαίρου στα Χανιά και την προσέφερε ο Πανελλήνιος Σύλλογος Φίλων Εθνικής Ελλάδας «Γαλανόλευκος Φάρος». Το βραβείο διαιτησίας στον ρέφερι Μιχάλη Κουρέτα από τον τελικό του World LeagueΗΠΑ– Αυστραλία, στο πόλο γυναικών, το 2009 στην Αγία Πετρούπολη. Η μπλούζα της Κατερίνας Στεφανίδη από την επίσημη ενδυμασία της Εθνικής μας αποστολής στους Ολυμπιακούς Αγώνες στο Ρίο, όπου κατέκτησε το χρυσό μετάλλιο στο επί κοντώ. Η φανέλα «Νο 14» του Τάκη Φύσσα από τον αξέχαστο προημιτελικό Ελλάδα –Γαλλία1-0, στο έπος του Euro 2004. Δύο βολεϊκές εμφανίσεις του Παναγιώτη Πελεκούδα από τη φετινή κατάκτηση του Λιγκ Καπ με τον Παναθηναϊκό έναντι του Ολυμπιακού και από τη συμμετοχή της Εθνικής στο Ευρωπαϊκό Πρωτάθλημα.",https://www.naftemporiki.gr/story/1593114/sunexizontai-oi-dimoprasies-athlitikon-enthumion-olumpionikon-kai-protathliton
